;Ubs,V;Ibs,A;Isun,A;RKPT,b;Sst0x,b;Sst1x,b;Ipt0,A;Ipt1,A;Ipt2,A;Ipt3,A;Ipt4,A;Ipt5,A;Ipt6,A;Ipt7,A;Ipt10,A;Ipt11,A;Ipt12,A;Ipt13,A;Ipt14,A;Ipt15,A;Ipt16,A;Ipt17,A;Mag0F;Mag10;Mag11;Mag12;Mag13;Mag14;Mag15;Mag16;Isp1,A;Isp2,A;Isp3,A;Isp4,A;Isp5,A;Isp6,A;Isp7,A;Isp8,A;Mag07;Mag08;Mag09;Mag0A;Mag0B;Mag0C;Mag0D;Mag0E;Mag03;Mag04;Mag05;Mag06;TR1,C;TR2,C;TR3,C;TR4,C;TR5,C;TR6,C;TR7,C;TR8,C;TR9,C;TR10,C;TR11,C;TR12,C;TR13,C;TR14,C;TR15,C;TR16,C;TDS1,C;TDS2,C;TDS3,C;TDS4,C;TDS5,C;TDS6,C;TDS7,C;TDS8,C;TDS9,C;TKpt,C;TDS11,C;TDS12,C;TGbv,C;TDS14,C;TDS15,C;TNap,C;TDS17,C;TDS18,C;TPrd2,C;TDS20,C;TDS21,C;TPrd1,C;TDS23,C;TDS24,C;iTMO,s;iTMD,s;U-chCAN;SSoTR,b;STDS12,b;STDS34,b;res0;U-MAG,o;U-KPT1,o;U-KPT2,o;U-InfGBV;U-GBV,o;U-InfNAP;TmUpr,b;RKwit,b;Rmorz,b;IntK_TM;RPrd1,b;RPrm1,b;RPrd2,b;RPrm2,b;FPrd1,V;RPrd1,V;FPrd2,V;RPrd2,V;SPrm1,V;SPrm2,V;VP,d;ShKom,d;Kmnd,d;God,h;Mes,h;Den,h;Chas,h;Min,h;Sec
5:38:19;14,56;0,24;0,00;;;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;21;27;22;21;6;8;14;18;13;12;14;8;15;20;18;11;18;18;18;18;18;17;23;23;23;25;D5;D4;28;D2;D1;33;CF;CE;24;CC;CB;24;C9;21;60;180;0;111;0;0;EF;625;537;577;700;460;741;0;10010000;0;1000101;11;10010;111;110;0,02;0,00;0,00;0,00;0,88;0,96;20;231;654;14;5;9;5;38;19
5:39:19;14,56;0,24;0,00;1000000;110;0;0,00;0,09;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;86;40;B4;D0;3D;11;11;0,00;;;0,00;;0,00;0,00;0,00;7;3A;50;;30;;C0;;;5;;;21;;;;6;;;;;;;;;;17;10;;;;18;;;;23;23;;D5;;;D2;D1;;CF;CE;;;CB;24;C9;21;;180;0;111;0;0;;625;537;577;700;460;;0;10010000;0;1000101;11;;111;110;0,00;0,02;0,00;0,00;0,90;0,96;20;;654;14;5;9;5;;
5:40:19;14,50;0,21;0,00;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;21;27;22;20;6;8;12;17;12;11;4;8;13;19;17;10;18;18;18;18;18;17;23;23;23;25;D5;D4;28;D2;D1;31;CF;CE;24;CC;CB;24;C9;21;60;180;0;111;0;0;EF;625;537;;700;460;741;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,90;0,94;20;231;654;14;5;9;5;40;19
5:41:19;14,50;0,21;0,00;1000000;110;0;0,00;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,04;0,00;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;21;27;20;20;6;8;12;15;12;9;1;8;13;17;15;8;18;18;18;18;18;17;23;23;23;25;D5;D4;28;D2;D1;31;CF;CE;24;CC;CB;24;C9;21;60;180;0;111;0;0;EF;625;537;577;700;460;741;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,88;0,98;20;231;654;14;5;9;5;41;19
5:42:19;14,50;0,24;0,00;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,07;0,05;0,00;0,03;0,03;0,00;0,11;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;21;27;20;20;6;8;11;15;12;8;-4;6;12;17;15;8;18;18;18;18;18;17;23;23;23;25;D5;D4;28;D2;D1;31;CF;CE;24;CC;CB;24;C9;21;60;180;0;111;0;0;EF;625;537;577;700;460;741;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,91;0,94;;231;;14;5;9;5;;
5:43:19;14,43;0,21;0,00;1000000;110;0;0,00;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,01;0,08;0,07;0,00;0,07;0,03;0,00;0,15;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;21;27;20;18;6;8;11;14;10;8;-5;6;12;16;13;6;18;18;18;18;18;17;23;23;23;25;D5;D4;28;D2;D1;30;CF;CE;24;CC;CB;24;C9;21;60;180;0;111;0;0;EF;625;537;577;700;460;741;0;10010000;0;1000101;11;10010;111;110;0,02;0,00;0,00;0,00;0,91;0,98;20;231;654;14;5;9;5;43;19
5:44:19;14,43;0,21;0,00;1000000;110;0;0,00;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;;40;B4;D0;3D;11;11;0,00;0,08;0,07;0,00;0,07;0,04;0,00;0,16;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;21;27;20;18;4;8;10;12;10;8;-9;8;12;16;13;6;17;17;18;17;18;17;23;23;23;25;D5;D4;28;D2;D1;30;CF;CE;24;CC;CB;24;C9;21;60;180;0;111;0;0;EF;625;537;577;700;460;741;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,88;0,96;20;231;654;14;5;9;5;44;19
5:45:19;14,43;0,21;0,00;1000000;110;0;0,00;0,09;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,08;0,07;0,00;0,08;0,04;0,00;0,17;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;21;27;19;18;4;7;10;12;9;6;-12;6;12;16;12;6;17;17;17;17;18;17;23;23;23;25;D5;D4;28;D2;D1;29;CF;CE;24;CC;CB;24;C9;21;60;180;0;111;0;0;EF;625;537;577;700;460;741;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,90;0,98;20;231;654;14;5;9;5;45;19
5:46:20;14,43;0,21;0,00;1000000;110;0;0,00;0,04;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,08;0,07;0,00;0,08;0,03;0,00;0,17;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;21;27;19;18;4;7;8;12;9;6;-13;6;12;14;12;5;17;17;17;17;18;17;23;23;22;25;D5;D4;27;D2;D1;29;CF;CE;24;CC;CB;24;C9;21;60;180;0;111;0;0;EF;625;537;577;700;460;741;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,88;1,12;20;231;654;14;5;9;5;46;20
5:47:20;14,37;0,24;0,00;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,01;0,08;0,07;0,00;0,08;0,03;0,00;0,17;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;27;19;17;4;7;8;11;9;5;-15;6;10;12;10;5;17;17;17;17;17;17;22;23;22;25;D5;D4;27;D2;D1;29;CF;CE;24;CC;CB;24;C9;21;60;180;0;111;0;0;EF;625;537;577;700;460;741;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,88;0,94;20;231;654;14;5;9;5;47;20
5:48:20;14,37;0,21;0,00;1000000;110;0;0,00;0,09;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,08;0,07;0,00;0,08;0,03;0,00;0,17;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;21;27;17;17;4;7;8;11;7;5;-17;6;9;12;10;5;17;17;17;17;17;17;22;22;22;25;D5;D4;27;D2;D1;28;CF;CE;24;CC;CB;24;C9;21;60;180;0;111;0;0;EF;625;537;577;700;460;741;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,88;0,96;20;231;654;14;5;9;5;48;20
5:49:20;14,37;0,24;0,00;1000000;110;0;0,00;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,08;0,07;0,00;0,07;0,03;0,00;0,17;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;21;27;17;15;4;7;7;10;7;5;-18;6;9;12;10;3;17;17;17;17;17;17;22;22;22;25;D5;D4;27;D2;D1;28;CF;CE;24;CC;CB;24;C9;21;60;180;0;111;0;0;EF;625;537;577;700;460;741;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,90;0,96;20;231;654;14;5;9;5;49;20
5:50:20;14,30;0,24;0,00;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,08;0,07;0,00;0,08;0,04;0,00;0,17;7;3A;50;9B;30;3E;C0;70;0E;5;6;;20;25;16;15;4;5;7;10;7;5;-18;4;9;12;9;3;17;17;17;17;17;17;22;22;22;25;D5;D4;27;D2;D1;28;CF;CE;24;CC;CB;24;C9;21;60;180;0;111;0;0;EF;625;;577;700;460;741;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,86;0,98;20;231;654;14;5;9;5;50;20
5:51:20;14,30;0,24;0,00;1000000;110;0;0,00;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,08;0,07;0,00;0,08;0,03;0,00;0,17;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;25;16;14;3;5;7;8;6;3;-20;4;9;11;9;2;17;17;17;17;17;17;22;22;22;25;D5;D4;27;D2;D1;28;CF;CE;24;CC;CB;24;C9;21;60;180;0;111;0;0;EF;625;537;577;700;460;741;0;10010000;0;1000101;11;10010;111;110;0,00;0,02;0,00;0,00;0,90;0,96;20;231;;14;5;9;5;51;20
5:52:20;14,30;0,24;0,00;1000000;110;0;0,00;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,08;0,07;0,00;0,08;0,03;0,00;0,17;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;25;16;14;3;5;5;8;6;3;-20;4;7;11;9;3;17;17;17;17;17;16;22;22;22;25;D5;D4;27;D2;D1;27;CF;CE;24;CC;CB;24;C9;21;60;180;0;111;0;0;EF;625;537;577;700;460;741;0;10010000;0;1000101;11;10010;111;110;0,02;0,00;0,00;0,00;0,91;0,93;20;231;654;14;5;9;5;52;20
5:53:20;14,30;0,21;0,00;1000000;110;0;0,00;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,08;0,07;0,00;0,08;0,03;0,00;0,17;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;;14;14;3;5;5;8;6;3;-21;4;7;11;7;2;17;17;17;17;17;16;22;22;22;25;D5;D4;27;D2;D1;27;CF;CE;24;CC;CB;24;C9;21;60;180;0;111;0;0;EF;625;537;577;700;460;741;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,88;0,94;20;231;654;14;5;9;5;53;20
5:54:20;14,30;0,21;0,00;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,08;0,07;0,00;0,08;0,03;0,00;0,17;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;25;14;14;3;5;4;8;6;2;-21;4;7;9;7;2;17;17;17;17;17;16;21;22;21;25;D5;D4;27;D2;D1;27;CF;CE;24;CC;CB;24;C9;21;60;180;0;111;0;0;EF;625;537;577;700;460;741;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,93;0,94;20;231;654;14;5;9;5;54;20
5:55:20;14,24;0,24;0,00;1000000;110;0;0,00;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;;D0;3D;11;11;0,00;0,07;0,07;0,00;0,08;0,04;0,00;0,17;7;3A;50;;30;3E;C0;70;0E;5;6;17;20;25;13;12;3;5;5;7;4;;-21;4;5;9;7;0;17;17;17;17;17;16;21;22;21;25;D5;D4;27;D2;D1;27;CF;CE;24;CC;CB;24;C9;21;60;180;0;111;0;0;EF;625;537;577;700;460;741;0;10010000;0;1000101;11;10010;111;110;0,02;0,00;0,00;0,00;0,91;0,94;20;231;654;14;5;9;5;55;20
5:56:20;14,24;0,24;0,00;;0;0;0,00;0,07;0,07;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;A0;;;B4;D0;3D;;11;0,00;0,08;0,07;;0,08;0,03;0,00;0,17;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;;13;12;3;4;4;7;4;2;-21;3;5;;5;0;17;17;17;17;17;16;21;21;21;25;D5;D4;26;D2;D1;27;CF;CE;23;CC;CB;23;C9;21;60;180;;111;0;0;EF;625;537;577;700;460;741;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,90;;;231;654;14;5;9;5;56;20
5:57:20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75;;;34;;;;;;;;;;;;;;;0;;645;;437;;;;;11100100;;;;;;;;;0,00;0,00;;;;;;C5;;;;;
5:58:20;;;0,00;1000000;110;;;0,07;0,09;0,00;0,00;;;;0,00;;;;0,00;;;0,00;A0;;40;B4;D0;;;;0,00;;;;0,08;;;0,16;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5:59:20;14,24;0,21;0,00;1000000;110;0;0,00;0,04;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,08;0,07;0,00;0,08;0,03;0,00;0,17;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;;12;11;1;4;2;5;3;0;-25;3;4;6;4;-2;16;16;17;;17;16;21;21;21;25;D5;D4;26;D2;D1;26;CF;CE;23;CC;CB;23;C9;21;60;180;0;111;0;0;EF;625;537;;;460;741;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,91;0,94;20;231;654;;5;9;5;59;20
6:00:20;14,17;0,27;0,00;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,08;0,07;0,00;0,08;0,03;0,00;0,16;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;25;12;10;1;4;1;5;3;-1;-25;1;4;6;4;-2;16;16;16;16;17;16;20;21;21;25;D5;D4;26;D2;D1;26;CF;CE;23;CC;CB;23;C9;21;60;180;0;111;0;0;EF;625;537;577;700;460;741;0;10010000;0;1000101;11;10010;111;110;0,00;0,02;0,00;0,00;0,91;0,98;20;231;654;14;5;9;6;0;20
6:01:20;14,17;0,21;0,00;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,07;0,07;0,00;0,08;0,03;0,00;0,16;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;25;10;10;1;2;1;4;1;-1;-25;3;4;6;4;-2;16;16;16;16;17;16;20;21;20;25;D5;D4;26;D2;D1;26;CF;CE;23;CC;CB;23;C9;21;60;180;0;111;0;0;EF;625;537;577;700;460;741;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,91;0,96;20;231;654;14;5;9;6;1;20
6:02:20;14,17;0,24;0,00;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,07;0,07;0,00;0,07;0,03;0,00;0,16;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;25;10;10;1;4;1;4;1;-1;-23;1;4;6;4;-2;16;16;16;16;17;16;20;21;20;25;D5;D4;26;D2;D1;25;CF;CE;23;CC;CB;23;C9;21;60;180;0;111;0;0;EF;625;537;577;700;460;741;0;10010000;0;1000101;11;10010;111;110;0,02;0,00;0,00;0,00;0,90;0,99;20;231;654;14;5;9;6;2;20
6:03:20;14,17;0,21;0,00;1000000;110;0;0,00;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,08;0,07;0,00;0,07;0,03;0,00;0,16;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;25;10;10;0;2;1;4;1;-3;-23;1;2;4;2;-3;16;16;16;16;17;15;20;20;20;25;D5;D4;25;D2;D1;25;CF;CE;23;CC;CB;23;C9;21;60;180;0;111;0;0;EF;625;537;577;700;460;741;0;10010000;0;1000101;11;10010;111;110;0,02;0,00;0,00;0,00;0,94;0,98;20;231;654;14;5;9;6;3;20
6:04:20;14,17;0,24;0,00;1000000;110;0;0,00;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,07;0,07;0,00;0,08;0,03;0,00;0,16;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;25;10;8;0;2;1;2;0;-3;-23;1;2;4;2;-3;16;16;16;16;16;15;20;20;20;25;D5;D4;25;D2;D1;25;CF;CE;22;CC;CB;23;C9;21;60;180;0;111;0;0;EF;625;537;577;700;460;741;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,93;0,99;20;231;654;14;5;9;6;4;20
6:05:20;14,17;0,27;0,00;1000000;110;0;0,00;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,08;0,03;0,00;0,08;0,03;0,00;0,16;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;24;9;8;0;2;-1;2;0;-3;-23;1;1;4;2;-3;16;16;16;16;16;15;20;20;20;25;D5;D4;25;D2;D1;25;CF;CE;22;CC;CB;22;C9;21;60;180;0;111;0;0;EF;625;537;577;700;460;741;0;10010000;0;1000101;11;10010;111;110;0,02;0,00;0,00;0,00;0,94;0,99;20;231;654;14;5;9;6;5;20
6:06:20;14,17;0,24;0,00;1000000;110;0;0,00;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,08;0,00;0,00;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;24;9;7;0;1;-1;2;0;-3;-23;-1;2;3;2;-5;16;16;16;16;16;15;19;20;20;25;D5;D4;25;D2;D1;25;CF;CE;22;CC;CB;22;C9;21;60;180;0;111;0;0;EF;625;537;577;700;460;741;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,94;0,98;20;231;654;14;5;9;6;6;20
6:07:20;14,17;0,24;0,00;1000000;110;0;0,00;0,09;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,00;0,00;0,08;0,03;0,00;0,16;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;24;9;7;0;1;-1;2;0;-4;-25;-1;1;3;2;-5;16;16;16;16;16;15;19;20;19;25;D5;D4;25;D2;D1;24;CF;CE;22;CC;CB;22;C9;21;60;180;0;111;0;0;EF;625;537;577;700;460;741;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,96;0,99;20;231;654;14;5;9;6;7;20
6:08:20;14,37;0,21;1,12;1000000;110;0;0,00;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,12;0,00;0,17;0,00;0,00;0,41;0,00;0,41;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;24;7;7;-2;1;-1;1;0;-4;-18;-1;4;3;2;-2;16;16;16;16;16;15;19;20;19;25;D5;D4;25;D2;D1;24;CF;CE;22;CC;CB;22;C9;21;60;180;0;111;0;0;EF;625;537;577;700;460;741;0;10010000;0;1000101;11;10010;111;110;0,00;0,02;0,00;0,00;0,94;0,99;20;231;654;14;5;9;6;8;20
6:09:20;14,43;0,24;1,07;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,93;0,00;0,15;0,00;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;24;7;7;0;1;-1;2;0;-3;-12;-1;4;4;4;0;16;15;16;16;16;15;19;19;19;25;D5;D4;25;D2;D1;24;CF;CE;22;CC;CB;22;C9;21;60;180;0;111;0;0;EF;625;537;577;700;460;741;0;10010000;0;1000101;11;10010;111;110;0,00;0,02;0,00;0,00;0,94;0,99;20;231;654;14;5;9;6;9;20
6:10:20;14,56;0,24;1,09;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,17;0,00;0,00;0,04;0,00;0,44;0,00;0,44;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;24;7;7;-2;1;-1;2;1;-3;-5;-1;5;4;4;2;16;15;16;16;16;15;19;19;19;25;D5;D4;24;D2;D1;24;CF;CE;22;CC;CB;22;C9;21;60;180;0;111;0;0;EF;625;537;577;700;460;741;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,93;0,96;20;231;654;14;5;9;6;10;20
6:11:20;14,63;0,24;1,12;1000000;110;0;0,00;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,93;0,00;0,00;0,19;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;24;7;7;-2;1;1;4;1;-3;-1;-1;4;6;5;2;15;15;16;16;16;15;19;19;19;25;D5;D4;24;D2;D1;24;CF;CE;21;CC;CB;22;C9;21;60;180;0;111;0;0;EF;625;537;577;700;460;741;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,90;0,98;20;231;654;14;5;9;6;11;20
6:12:20;14,56;0,19;0,43;1000000;110;0;0,00;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,00;0,44;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;24;7;7;-2;1;1;4;1;-3;3;-1;5;6;5;3;15;15;16;16;16;15;19;19;19;25;D5;D4;24;D2;D1;24;CF;CE;21;CC;CB;21;C9;21;60;180;0;111;0;0;EF;625;537;577;700;460;741;0;10010000;0;1000101;11;10010;111;110;0,02;0,00;0,00;0,00;0,90;0,98;20;231;654;14;5;9;6;12;20
6:13:20;14,56;0,21;0,61;1000000;110;0;0,00;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,00;0,63;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;22;9;7;-2;1;1;5;1;-1;8;-1;5;8;5;2;15;15;16;16;16;15;19;19;19;25;D5;D4;24;D2;D1;24;CF;CE;21;CC;CB;21;C9;21;60;180;0;111;0;0;EF;625;537;577;700;460;741;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,91;0,98;20;231;654;14;5;9;6;13;20
6:14:20;14,56;0,21;0,72;1000000;110;0;0,00;0,04;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,00;0,73;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;24;9;7;-2;1;2;5;1;-1;11;-1;7;6;7;5;15;15;16;16;16;15;19;19;19;25;D5;D4;24;D2;D1;23;CF;CE;21;CC;CB;21;C9;20;60;180;0;111;0;0;EF;625;537;577;700;460;741;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,91;0,96;20;231;654;14;5;9;6;14;20
6:15:20;14,56;0,21;0,83;1000000;110;0;0,00;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,00;0,84;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;24;9;7;-2;1;2;7;1;-1;14;-1;5;8;7;3;15;15;16;16;16;15;19;19;19;25;D5;D4;24;D2;D1;23;CF;CE;21;CC;CB;21;C9;20;60;180;0;111;0;0;EF;625;537;577;700;460;741;0;10010000;0;1000101;11;10010;111;110;0,00;0,02;0,00;0,00;0,88;0,96;20;231;654;14;5;9;6;15;20
